COD_DEP,DEPARTAMENTO,COD_MUN,MUNICIPIO,AÑO,TOTAL
25,CUNDINAMARCA,25120,CABRERA,2020,5062
25,CUNDINAMARCA,25123,CACHIPAY,2018,9972
25,CUNDINAMARCA,25123,CACHIPAY,2019,10324
25,CUNDINAMARCA,25123,CACHIPAY,2020,10703
25,CUNDINAMARCA,25126,CAJICA,2018,82244
25,CUNDINAMARCA,25126,CAJICA,2019,87866
25,CUNDINAMARCA,25126,CAJICA,2020,92967
25,CUNDINAMARCA,25148,CAPARRAPI,2018,12569
25,CUNDINAMARCA,25148,CAPARRAPI,2019,12714
25,CUNDINAMARCA,25148,CAPARRAPI,2020,12990
25,CUNDINAMARCA,25151,CAQUEZA,2018,17099
25,CUNDINAMARCA,25151,CAQUEZA,2019,17480
25,CUNDINAMARCA,25151,CAQUEZA,2020,17956
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,2018,7580
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,2019,7733
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,2020,7940
25,CUNDINAMARCA,25168,CHAGUANI,2018,4182
25,CUNDINAMARCA,25168,CHAGUANI,2019,4255
25,CUNDINAMARCA,25168,CHAGUANI,2020,4364
25,CUNDINAMARCA,25175,CHIA,2018,132181
25,CUNDINAMARCA,25175,CHIA,2019,141308
25,CUNDINAMARCA,25175,CHIA,2020,149570
25,CUNDINAMARCA,25178,CHIPAQUE,2018,9467
25,CUNDINAMARCA,25178,CHIPAQUE,2019,9748
25,CUNDINAMARCA,25178,CHIPAQUE,2020,10058
25,CUNDINAMARCA,25181,CHOACHI,2018,10961
25,CUNDINAMARCA,25181,CHOACHI,2019,11213
25,CUNDINAMARCA,25181,CHOACHI,2020,11528
25,CUNDINAMARCA,25183,CHOCONTA,2018,20568
25,CUNDINAMARCA,25183,CHOCONTA,2019,21425
25,CUNDINAMARCA,25183,CHOCONTA,2020,22278
25,CUNDINAMARCA,25200,COGUA,2018,22067
25,CUNDINAMARCA,25200,COGUA,2019,23286
25,CUNDINAMARCA,25200,COGUA,2020,24434
25,CUNDINAMARCA,25214,COTA,2018,32691
25,CUNDINAMARCA,25214,COTA,2019,34948
25,CUNDINAMARCA,25214,COTA,2020,36992
25,CUNDINAMARCA,25224,CUCUNUBA,2018,7626
25,CUNDINAMARCA,25224,CUCUNUBA,2019,7935
25,CUNDINAMARCA,25224,CUCUNUBA,2020,8257
25,CUNDINAMARCA,25245,EL COLEGIO,2018,23886
25,CUNDINAMARCA,25245,EL COLEGIO,2019,25047
25,CUNDINAMARCA,25245,EL COLEGIO,2020,26176
25,CUNDINAMARCA,25258,EL PEÑON,2018,4681
25,CUNDINAMARCA,25258,EL PEÑON,2019,4710
25,CUNDINAMARCA,25258,EL PEÑON,2020,4789
25,CUNDINAMARCA,25260,EL ROSAL,2018,22065
25,CUNDINAMARCA,25260,EL ROSAL,2019,23417
25,CUNDINAMARCA,25260,EL ROSAL,2020,24768
25,CUNDINAMARCA,25269,FACATATIVA,2018,139441
25,CUNDINAMARCA,25269,FACATATIVA,2019,148001
25,CUNDINAMARCA,25269,FACATATIVA,2020,155978
25,CUNDINAMARCA,25279,FOMEQUE,2018,11986
25,CUNDINAMARCA,25279,FOMEQUE,2019,12367
25,CUNDINAMARCA,25279,FOMEQUE,2020,12803
25,CUNDINAMARCA,25281,FOSCA,2018,5784
25,CUNDINAMARCA,25281,FOSCA,2019,5892
25,CUNDINAMARCA,25281,FOSCA,2020,6038
25,CUNDINAMARCA,25286,FUNZA,2018,93154
25,CUNDINAMARCA,25286,FUNZA,2019,99387
25,CUNDINAMARCA,25286,FUNZA,2020,105086
25,CUNDINAMARCA,25288,FUQUENE,2018,4904
25,CUNDINAMARCA,25288,FUQUENE,2019,5047
25,CUNDINAMARCA,25288,FUQUENE,2020,5211
25,CUNDINAMARCA,25290,FUSAGASUGA,2018,138498
25,CUNDINAMARCA,25290,FUSAGASUGA,2019,146556
25,CUNDINAMARCA,25290,FUSAGASUGA,2020,154143
25,CUNDINAMARCA,25293,GACHALA,2018,4436
25,CUNDINAMARCA,25293,GACHALA,2019,4386
25,CUNDINAMARCA,25293,GACHALA,2020,4405
25,CUNDINAMARCA,25295,GACHANCIPA,2018,17026
25,CUNDINAMARCA,25295,GACHANCIPA,2019,18264
25,CUNDINAMARCA,25295,GACHANCIPA,2020,19376
25,CUNDINAMARCA,25297,GACHETA,2018,8425
25,CUNDINAMARCA,25297,GACHETA,2019,8439
25,CUNDINAMARCA,25297,GACHETA,2020,8539
25,CUNDINAMARCA,25299,GAMA,2018,3120
25,CUNDINAMARCA,25299,GAMA,2019,3152
25,CUNDINAMARCA,25299,GAMA,2020,3214
25,CUNDINAMARCA,25307,GIRARDOT,2018,101018
25,CUNDINAMARCA,25307,GIRARDOT,2019,105379
25,CUNDINAMARCA,25307,GIRARDOT,2020,109792
25,CUNDINAMARCA,25312,GRANADA,2018,7179
25,CUNDINAMARCA,25312,GRANADA,2019,7566
25,CUNDINAMARCA,25312,GRANADA,2020,7931
25,CUNDINAMARCA,25317,GUACHETA,2018,13285
25,CUNDINAMARCA,25317,GUACHETA,2019,13749
25,CUNDINAMARCA,25317,GUACHETA,2020,14241
25,CUNDINAMARCA,25320,GUADUAS,2018,30524
25,CUNDINAMARCA,25320,GUADUAS,2019,31869
25,CUNDINAMARCA,25320,GUADUAS,2020,33212
25,CUNDINAMARCA,25322,GUASCA,2018,15348
25,CUNDINAMARCA,25322,GUASCA,2019,16166
25,CUNDINAMARCA,25322,GUASCA,2020,16934
25,CUNDINAMARCA,25324,GUATAQUI,2018,2848
25,CUNDINAMARCA,25324,GUATAQUI,2019,2811
25,CUNDINAMARCA,25324,GUATAQUI,2020,2772
25,CUNDINAMARCA,25326,GUATAVITA,2018,6325
25,CUNDINAMARCA,25326,GUATAVITA,2019,6561
25,CUNDINAMARCA,25326,GUATAVITA,2020,6811
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2018,4444
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2019,4587
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2020,4743
25,CUNDINAMARCA,25335,GUAYABETAL,2018,6232
25,CUNDINAMARCA,25335,GUAYABETAL,2019,6485
25,CUNDINAMARCA,25335,GUAYABETAL,2020,6744
25,CUNDINAMARCA,25339,GUTIERREZ,2018,3410
25,CUNDINAMARCA,25339,GUTIERREZ,2019,3478
25,CUNDINAMARCA,25339,GUTIERREZ,2020,3567
25,CUNDINAMARCA,25368,JERUSALEN,2018,2281
25,CUNDINAMARCA,25368,JERUSALEN,2019,2283
25,CUNDINAMARCA,25368,JERUSALEN,2020,2315
25,CUNDINAMARCA,25372,JUNIN,2018,5823
25,CUNDINAMARCA,25372,JUNIN,2019,5920
25,CUNDINAMARCA,25372,JUNIN,2020,6074
25,CUNDINAMARCA,25377,LA CALERA,2018,29868
25,CUNDINAMARCA,25377,LA CALERA,2019,31432
25,CUNDINAMARCA,25377,LA CALERA,2020,32917
25,CUNDINAMARCA,25386,LA MESA,2018,32694
25,CUNDINAMARCA,25386,LA MESA,2019,34465
25,CUNDINAMARCA,25386,LA MESA,2020,36129
25,CUNDINAMARCA,25394,LA PALMA,2018,9467
25,CUNDINAMARCA,25394,LA PALMA,2019,9588
25,CUNDINAMARCA,25394,LA PALMA,2020,9810
25,CUNDINAMARCA,25398,LA PEÑA,2018,5911
25,CUNDINAMARCA,25398,LA PEÑA,2019,5976
25,CUNDINAMARCA,25398,LA PEÑA,2020,6095
25,CUNDINAMARCA,25402,LA VEGA,2018,16986
25,CUNDINAMARCA,25402,LA VEGA,2019,17830
25,CUNDINAMARCA,25402,LA VEGA,2020,18642
25,CUNDINAMARCA,25407,LENGUAZAQUE,2018,10080
25,CUNDINAMARCA,25407,LENGUAZAQUE,2019,10424
25,CUNDINAMARCA,25407,LENGUAZAQUE,2020,10794
25,CUNDINAMARCA,25426,MACHETA,2018,6124
25,CUNDINAMARCA,25426,MACHETA,2019,6171
25,CUNDINAMARCA,25426,MACHETA,2020,6278
25,CUNDINAMARCA,25430,MADRID,2018,112254
25,CUNDINAMARCA,25430,MADRID,2019,120067
25,CUNDINAMARCA,25430,MADRID,2020,127138
25,CUNDINAMARCA,25436,MANTA,2018,3737
25,CUNDINAMARCA,25436,MANTA,2019,3795
25,CUNDINAMARCA,25436,MANTA,2020,3893
25,CUNDINAMARCA,25438,MEDINA,2018,8014
25,CUNDINAMARCA,25438,MEDINA,2019,8064
25,CUNDINAMARCA,25438,MEDINA,2020,8211
25,CUNDINAMARCA,25473,MOSQUERA,2018,130221
25,CUNDINAMARCA,25473,MOSQUERA,2019,141171
25,CUNDINAMARCA,25473,MOSQUERA,2020,150665
25,CUNDINAMARCA,25483,NARIÑO,2018,2333
25,CUNDINAMARCA,25483,NARIÑO,2019,2395
25,CUNDINAMARCA,25483,NARIÑO,2020,2464
25,CUNDINAMARCA,25486,NEMOCON,2018,13171
25,CUNDINAMARCA,25486,NEMOCON,2019,13868
25,CUNDINAMARCA,25486,NEMOCON,2020,14532
25,CUNDINAMARCA,25488,NILO,2018,10819
25,CUNDINAMARCA,25488,NILO,2019,11441
25,CUNDINAMARCA,25488,NILO,2020,12028
25,CUNDINAMARCA,25489,NIMAIMA,2018,3589
25,CUNDINAMARCA,25489,NIMAIMA,2019,3665
25,CUNDINAMARCA,25489,NIMAIMA,2020,3763
25,CUNDINAMARCA,25491,NOCAIMA,2018,6092
25,CUNDINAMARCA,25491,NOCAIMA,2019,6317
25,CUNDINAMARCA,25491,NOCAIMA,2020,6562
25,CUNDINAMARCA,25506,VENECIA,2018,4218
25,CUNDINAMARCA,25506,VENECIA,2019,4320
25,CUNDINAMARCA,25506,VENECIA,2020,4449
25,CUNDINAMARCA,25513,PACHO,2018,24413
25,CUNDINAMARCA,25513,PACHO,2019,25046
25,CUNDINAMARCA,25513,PACHO,2020,25803
25,CUNDINAMARCA,25518,PAIME,2018,4186
25,CUNDINAMARCA,25518,PAIME,2019,4206
25,CUNDINAMARCA,25518,PAIME,2020,4279
25,CUNDINAMARCA,25524,PANDI,2018,4973
25,CUNDINAMARCA,25524,PANDI,2019,5146
25,CUNDINAMARCA,25524,PANDI,2020,5334
25,CUNDINAMARCA,25530,PARATEBUENO,2018,8328
25,CUNDINAMARCA,25530,PARATEBUENO,2019,8786
25,CUNDINAMARCA,25530,PARATEBUENO,2020,9218
25,CUNDINAMARCA,25535,PASCA,2018,9105
25,CUNDINAMARCA,25535,PASCA,2019,9341
25,CUNDINAMARCA,25535,PASCA,2020,9626
25,CUNDINAMARCA,25572,PUERTO SALGAR,2018,15453
25,CUNDINAMARCA,25572,PUERTO SALGAR,2019,16058
25,CUNDINAMARCA,25572,PUERTO SALGAR,2020,16671
25,CUNDINAMARCA,25580,PULI,2018,3327
25,CUNDINAMARCA,25580,PULI,2019,3369
25,CUNDINAMARCA,25580,PULI,2020,3438
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2018,4724
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2019,4807
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2020,4927
25,CUNDINAMARCA,25594,QUETAME,2018,5072
25,CUNDINAMARCA,25594,QUETAME,2019,5176
25,CUNDINAMARCA,25594,QUETAME,2020,5315
25,CUNDINAMARCA,25596,QUIPILE,2018,6291
25,CUNDINAMARCA,25596,QUIPILE,2019,6380
25,CUNDINAMARCA,25596,QUIPILE,2020,6536
25,CUNDINAMARCA,25599,APULO,2018,8192
25,CUNDINAMARCA,25599,APULO,2019,8457
25,CUNDINAMARCA,25599,APULO,2020,8747
25,CUNDINAMARCA,25612,RICAURTE,2018,12881
25,CUNDINAMARCA,25612,RICAURTE,2019,13652
25,CUNDINAMARCA,25612,RICAURTE,2020,14367
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2018,11870
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2019,12340
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2020,12829
25,CUNDINAMARCA,25649,SAN BERNARDO,2018,8487
25,CUNDINAMARCA,25649,SAN BERNARDO,2019,8703
25,CUNDINAMARCA,25649,SAN BERNARDO,2020,8984
25,CUNDINAMARCA,25653,SAN CAYETANO,2018,4846
25,CUNDINAMARCA,25653,SAN CAYETANO,2019,4892
25,CUNDINAMARCA,25653,SAN CAYETANO,2020,4978
25,CUNDINAMARCA,25658,SAN FRANCISCO,2018,10755
25,CUNDINAMARCA,25658,SAN FRANCISCO,2019,11316
25,CUNDINAMARCA,25658,SAN FRANCISCO,2020,11844
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,2018,8181
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,2019,8324
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,2020,8537
25,CUNDINAMARCA,25718,SASAIMA,2018,10711
25,CUNDINAMARCA,25718,SASAIMA,2019,11104
25,CUNDINAMARCA,25718,SASAIMA,2020,11521
25,CUNDINAMARCA,25736,SESQUILE,2018,11423
25,CUNDINAMARCA,25736,SESQUILE,2019,12052
25,CUNDINAMARCA,25736,SESQUILE,2020,12645
25,CUNDINAMARCA,25740,SIBATE,2018,33491
25,CUNDINAMARCA,25740,SIBATE,2019,35102
25,CUNDINAMARCA,25740,SIBATE,2020,36658
25,CUNDINAMARCA,25743,SILVANIA,2018,21625
25,CUNDINAMARCA,25743,SILVANIA,2019,22550
25,CUNDINAMARCA,25743,SILVANIA,2020,23489
25,CUNDINAMARCA,25745,SIMIJACA,2018,12847
25,CUNDINAMARCA,25745,SIMIJACA,2019,13465
25,CUNDINAMARCA,25745,SIMIJACA,2020,14062
25,CUNDINAMARCA,25754,SOACHA,2018,660179
25,CUNDINAMARCA,25754,SOACHA,2019,709276
25,CUNDINAMARCA,25754,SOACHA,2020,753548
25,CUNDINAMARCA,25758,SOPO,2018,25782
25,CUNDINAMARCA,25758,SOPO,2019,27456
25,CUNDINAMARCA,25758,SOPO,2020,28999
25,CUNDINAMARCA,25769,SUBACHOQUE,2018,15690
25,CUNDINAMARCA,25769,SUBACHOQUE,2019,16183
25,CUNDINAMARCA,25769,SUBACHOQUE,2020,16743
25,CUNDINAMARCA,25772,SUESCA,2018,17021
25,CUNDINAMARCA,25772,SUESCA,2019,17902
25,CUNDINAMARCA,25772,SUESCA,2020,18741
25,CUNDINAMARCA,25777,SUPATA,2018,5203
25,CUNDINAMARCA,25777,SUPATA,2019,5361
25,CUNDINAMARCA,25777,SUPATA,2020,5543
25,CUNDINAMARCA,25779,SUSA,2018,6454
25,CUNDINAMARCA,25779,SUSA,2019,6769
25,CUNDINAMARCA,25779,SUSA,2020,7067
25,CUNDINAMARCA,25781,SUTATAUSA,2018,5887
25,CUNDINAMARCA,25781,SUTATAUSA,2019,6169
25,CUNDINAMARCA,25781,SUTATAUSA,2020,6441
25,CUNDINAMARCA,25785,TABIO,2018,21665
25,CUNDINAMARCA,25785,TABIO,2019,22983
25,CUNDINAMARCA,25785,TABIO,2020,24206
25,CUNDINAMARCA,25793,TAUSA,2018,8067
25,CUNDINAMARCA,25793,TAUSA,2019,8354
25,CUNDINAMARCA,25793,TAUSA,2020,8654
25,CUNDINAMARCA,25797,TENA,2018,9567
25,CUNDINAMARCA,25797,TENA,2019,10065
25,CUNDINAMARCA,25797,TENA,2020,10531
25,CUNDINAMARCA,25799,TENJO,2018,21935
25,CUNDINAMARCA,25799,TENJO,2019,23052
25,CUNDINAMARCA,25799,TENJO,2020,24096
25,CUNDINAMARCA,25805,TIBACUY,2018,4335
25,CUNDINAMARCA,25805,TIBACUY,2019,4477
25,CUNDINAMARCA,25805,TIBACUY,2020,4639
25,CUNDINAMARCA,25807,TIBIRITA,2018,3158
25,CUNDINAMARCA,25807,TIBIRITA,2019,3207
25,CUNDINAMARCA,25807,TIBIRITA,2020,3285
25,CUNDINAMARCA,25815,TOCAIMA,2018,15735
25,CUNDINAMARCA,25815,TOCAIMA,2019,16136
25,CUNDINAMARCA,25815,TOCAIMA,2020,16611
25,CUNDINAMARCA,25817,TOCANCIPA,2018,39996
25,CUNDINAMARCA,25817,TOCANCIPA,2019,43020
25,CUNDINAMARCA,25817,TOCANCIPA,2020,45714
25,CUNDINAMARCA,25823,TOPAIPI,2018,4139
25,CUNDINAMARCA,25823,TOPAIPI,2019,4189
25,CUNDINAMARCA,25823,TOPAIPI,2020,4284
25,CUNDINAMARCA,25839,UBALA,2018,7717
25,CUNDINAMARCA,25839,UBALA,2019,7696
25,CUNDINAMARCA,25839,UBALA,2020,7789
25,CUNDINAMARCA,25841,UBAQUE,2018,6727
25,CUNDINAMARCA,25841,UBAQUE,2019,6875
25,CUNDINAMARCA,25841,UBAQUE,2020,7067
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2018,42558
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2019,44802
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2020,46911
25,CUNDINAMARCA,25845,UNE,2018,6945
25,CUNDINAMARCA,25845,UNE,2019,7144
25,CUNDINAMARCA,25845,UNE,2020,7371
25,CUNDINAMARCA,25851,UTICA,2018,4246
25,CUNDINAMARCA,25851,UTICA,2019,4324
25,CUNDINAMARCA,25851,UTICA,2020,4434
25,CUNDINAMARCA,25862,VERGARA,2018,6847
25,CUNDINAMARCA,25862,VERGARA,2019,6975
25,CUNDINAMARCA,25862,VERGARA,2020,7167
25,CUNDINAMARCA,25867,VIANI,2018,4339
25,CUNDINAMARCA,25867,VIANI,2019,4497
25,CUNDINAMARCA,25867,VIANI,2020,4667
25,CUNDINAMARCA,25871,VILLAGOMEZ,2018,1758
25,CUNDINAMARCA,25871,VILLAGOMEZ,2019,1783
25,CUNDINAMARCA,25871,VILLAGOMEZ,2020,1826
25,CUNDINAMARCA,25873,VILLAPINZON,2018,17187
25,CUNDINAMARCA,25873,VILLAPINZON,2019,17796
25,CUNDINAMARCA,25873,VILLAPINZON,2020,18433
25,CUNDINAMARCA,25875,VILLETA,2018,26873
25,CUNDINAMARCA,25875,VILLETA,2019,27986
25,CUNDINAMARCA,25875,VILLETA,2020,29128
25,CUNDINAMARCA,25878,VIOTA,2018,13234
25,CUNDINAMARCA,25878,VIOTA,2019,13508
25,CUNDINAMARCA,25878,VIOTA,2020,13878
25,CUNDINAMARCA,25885,YACOPI,2018,12322
25,CUNDINAMARCA,25885,YACOPI,2019,12367
25,CUNDINAMARCA,25885,YACOPI,2020,12564
25,CUNDINAMARCA,25898,ZIPACON,2018,4659
25,CUNDINAMARCA,25898,ZIPACON,2019,4836
25,CUNDINAMARCA,25898,ZIPACON,2020,5022
25,CUNDINAMARCA,25899,ZIPAQUIRA,2018,130537
25,CUNDINAMARCA,25899,ZIPAQUIRA,2019,138654
25,CUNDINAMARCA,25899,ZIPAQUIRA,2020,146352
27,CHOCO,27001,QUIBDO,2018,129237
27,CHOCO,27001,QUIBDO,2019,130042
27,CHOCO,27001,QUIBDO,2020,130825
27,CHOCO,27006,ACANDI,2018,13999
27,CHOCO,27006,ACANDI,2019,14085
27,CHOCO,27006,ACANDI,2020,14159
27,CHOCO,27025,ALTO BAUDO,2018,27584
27,CHOCO,27025,ALTO BAUDO,2019,27982
27,CHOCO,27025,ALTO BAUDO,2020,28293
27,CHOCO,27050,ATRATO,2018,6063
27,CHOCO,27050,ATRATO,2019,6145
27,CHOCO,27050,ATRATO,2020,6208
27,CHOCO,27073,BAGADO,2018,11011
27,CHOCO,27073,BAGADO,2019,11149
27,CHOCO,27073,BAGADO,2020,11262
27,CHOCO,27075,BAHIA SOLANO,2018,10123
27,CHOCO,27075,BAHIA SOLANO,2019,10207
27,CHOCO,27075,BAHIA SOLANO,2020,10279
27,CHOCO,27077,BAJO BAUDO,2018,29957
27,CHOCO,27077,BAJO BAUDO,2019,30263
27,CHOCO,27077,BAJO BAUDO,2020,30472
27,CHOCO,27099,BOJAYA,2018,12073
27,CHOCO,27099,BOJAYA,2019,12212
27,CHOCO,27099,BOJAYA,2020,12326
27,CHOCO,27135,EL CANTON DEL SAN PABLO,2018,6116
27,CHOCO,27135,EL CANTON DEL SAN PABLO,2019,6210
27,CHOCO,27135,EL CANTON DEL SAN PABLO,2020,6286
27,CHOCO,27150,CARMEN DEL DARIEN,2018,18433
27,CHOCO,27150,CARMEN DEL DARIEN,2019,18930
27,CHOCO,27150,CARMEN DEL DARIEN,2020,19509
27,CHOCO,27160,CERTEGUI,2018,5635
27,CHOCO,27160,CERTEGUI,2019,5705
27,CHOCO,27160,CERTEGUI,2020,5760
27,CHOCO,27205,CONDOTO,2018,12663
27,CHOCO,27205,CONDOTO,2019,12464
27,CHOCO,27205,CONDOTO,2020,12367
27,CHOCO,27245,EL CARMEN DE ATRATO,2018,8193
27,CHOCO,27245,EL CARMEN DE ATRATO,2019,8197
27,CHOCO,27245,EL CARMEN DE ATRATO,2020,8212
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,2018,21669
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,2019,22242
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,2020,22890
27,CHOCO,27361,ISTMINA,2018,30742
27,CHOCO,27361,ISTMINA,2019,30739
27,CHOCO,27361,ISTMINA,2020,30806
27,CHOCO,27372,JURADO,2018,6685
27,CHOCO,27372,JURADO,2019,6774
27,CHOCO,27372,JURADO,2020,6841
27,CHOCO,27413,LLORO,2018,9786
27,CHOCO,27413,LLORO,2019,9850
27,CHOCO,27413,LLORO,2020,9913
27,CHOCO,27425,MEDIO ATRATO,2018,10672
27,CHOCO,27425,MEDIO ATRATO,2019,10817
27,CHOCO,27425,MEDIO ATRATO,2020,10930
27,CHOCO,27430,MEDIO BAUDO,2018,15109
27,CHOCO,27430,MEDIO BAUDO,2019,15405
27,CHOCO,27430,MEDIO BAUDO,2020,15683
27,CHOCO,27450,MEDIO SAN JUAN,2018,10579
27,CHOCO,27450,MEDIO SAN JUAN,2019,10718
27,CHOCO,27450,MEDIO SAN JUAN,2020,10826
27,CHOCO,27491,NOVITA,2018,9153
27,CHOCO,27491,NOVITA,2019,9116
27,CHOCO,27491,NOVITA,2020,9105
27,CHOCO,27495,NUQUI,2018,16223
27,CHOCO,27495,NUQUI,2019,16459
27,CHOCO,27495,NUQUI,2020,16642
27,CHOCO,27580,RIO IRO,2018,5467
27,CHOCO,27580,RIO IRO,2019,5537
27,CHOCO,27580,RIO IRO,2020,5592
27,CHOCO,27600,RIO QUITO,2018,8236
27,CHOCO,27600,RIO QUITO,2019,8355
27,CHOCO,27600,RIO QUITO,2020,8448
27,CHOCO,27615,RIOSUCIO,2018,53449
27,CHOCO,27615,RIOSUCIO,2019,54458
27,CHOCO,27615,RIOSUCIO,2020,55232
27,CHOCO,27660,SAN JOSE DEL PALMAR,2018,5114
27,CHOCO,27660,SAN JOSE DEL PALMAR,2019,5015
27,CHOCO,27660,SAN JOSE DEL PALMAR,2020,4961
27,CHOCO,27745,SIPI,2018,3174
27,CHOCO,27745,SIPI,2019,3202
27,CHOCO,27745,SIPI,2020,3220
27,CHOCO,27787,TADO,2018,18011
27,CHOCO,27787,TADO,2019,17925
27,CHOCO,27787,TADO,2020,17913
27,CHOCO,27800,UNGUIA,2018,12854
27,CHOCO,27800,UNGUIA,2019,12821
27,CHOCO,27800,UNGUIA,2020,12822
27,CHOCO,27810,UNION PANAMERICANA,2018,6816
27,CHOCO,27810,UNION PANAMERICANA,2019,6909
27,CHOCO,27810,UNION PANAMERICANA,2020,6982
41,HUILA,41001,NEIVA,2018,357392
41,HUILA,41001,NEIVA,2019,361049
41,HUILA,41001,NEIVA,2020,364408
41,HUILA,41006,ACEVEDO,2018,24774
41,HUILA,41006,ACEVEDO,2019,25046
41,HUILA,41006,ACEVEDO,2020,25298
41,HUILA,41013,AGRADO,2018,8800
41,HUILA,41013,AGRADO,2019,8866
41,HUILA,41013,AGRADO,2020,8937
41,HUILA,41016,AIPE,2018,16163
41,HUILA,41016,AIPE,2019,16361
41,HUILA,41016,AIPE,2020,16546
41,HUILA,41020,ALGECIRAS,2018,22481
41,HUILA,41020,ALGECIRAS,2019,22498
41,HUILA,41020,ALGECIRAS,2020,22575
41,HUILA,41026,ALTAMIRA,2018,4275
41,HUILA,41026,ALTAMIRA,2019,4323
41,HUILA,41026,ALTAMIRA,2020,4367
41,HUILA,41078,BARAYA,2018,8338
41,HUILA,41078,BARAYA,2019,8282
41,HUILA,41078,BARAYA,2020,8269
41,HUILA,41132,CAMPOALEGRE,2018,31087
41,HUILA,41132,CAMPOALEGRE,2019,31195
41,HUILA,41132,CAMPOALEGRE,2020,31357
41,HUILA,41206,COLOMBIA,2018,7285
41,HUILA,41206,COLOMBIA,2019,7136
41,HUILA,41206,COLOMBIA,2020,7064
41,HUILA,41244,ELIAS,2018,4211
41,HUILA,41244,ELIAS,2019,4257
41,HUILA,41244,ELIAS,2020,4300
41,HUILA,41298,GARZON,2018,72382
41,HUILA,41298,GARZON,2019,73292
41,HUILA,41298,GARZON,2020,74136
41,HUILA,41306,GIGANTE,2018,24583
41,HUILA,41306,GIGANTE,2019,24634
41,HUILA,41306,GIGANTE,2020,24726
41,HUILA,41319,GUADALUPE,2018,17890
41,HUILA,41319,GUADALUPE,2019,18104
41,HUILA,41319,GUADALUPE,2020,18302
41,HUILA,41349,HOBO,2018,7286
41,HUILA,41349,HOBO,2019,7335
41,HUILA,41349,HOBO,2020,7387
41,HUILA,41357,IQUIRA,2018,9248
41,HUILA,41357,IQUIRA,2019,9291
41,HUILA,41357,IQUIRA,2020,9345
41,HUILA,41359,ISNOS,2018,25186
41,HUILA,41359,ISNOS,2019,25463
41,HUILA,41359,ISNOS,2020,25719
41,HUILA,41378,LA ARGENTINA,2018,12866
41,HUILA,41378,LA ARGENTINA,2019,13021
41,HUILA,41378,LA ARGENTINA,2020,13162
41,HUILA,41396,LA PLATA,2018,61026
41,HUILA,41396,LA PLATA,2019,61735
41,HUILA,41396,LA PLATA,2020,62380
41,HUILA,41483,NATAGA,2018,6469
41,HUILA,41483,NATAGA,2019,6520
41,HUILA,41483,NATAGA,2020,6573
41,HUILA,41503,OPORAPA,2018,11629
41,HUILA,41503,OPORAPA,2019,11779
41,HUILA,41503,OPORAPA,2020,11920
41,HUILA,41518,PAICOL,2018,6583
41,HUILA,41518,PAICOL,2019,6655
41,HUILA,41518,PAICOL,2020,6722
41,HUILA,41524,PALERMO,2018,26279
41,HUILA,41524,PALERMO,2019,26590
41,HUILA,41524,PALERMO,2020,26881
41,HUILA,41530,PALESTINA,2018,11159
41,HUILA,41530,PALESTINA,2019,11282
41,HUILA,41530,PALESTINA,2020,11395
41,HUILA,41548,PITAL,2018,13787
41,HUILA,41548,PITAL,2019,13851
41,HUILA,41548,PITAL,2020,13927
41,HUILA,41551,PITALITO,2018,124359
41,HUILA,41551,PITALITO,2019,126682
41,HUILA,41551,PITALITO,2020,128630
41,HUILA,41615,RIVERA,2018,24312
41,HUILA,41615,RIVERA,2019,24757
41,HUILA,41615,RIVERA,2020,25131
41,HUILA,41660,SALADOBLANCO,2018,10444
41,HUILA,41660,SALADOBLANCO,2019,10502
41,HUILA,41660,SALADOBLANCO,2020,10567
41,HUILA,41668,SAN AGUSTIN,2018,33028
41,HUILA,41668,SAN AGUSTIN,2019,33391
41,HUILA,41668,SAN AGUSTIN,2020,33727
41,HUILA,41676,SANTA MARIA,2018,10405
41,HUILA,41676,SANTA MARIA,2019,10422
41,HUILA,41676,SANTA MARIA,2020,10462
41,HUILA,41770,SUAZA,2018,21853
41,HUILA,41770,SUAZA,2019,22342
41,HUILA,41770,SUAZA,2020,22729
